time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/value_loss,train/approx_kl
1320,531,205,271872,0.013740863010752946,-0.7339715398848057,0.23779296875,0.2,-9.058219909667969,2120,-0.007371505722403526,0.0003,0.0005316190623547712,0.015545979
1323,532,205,272384,-0.0010768817155621946,-0.7166422381997108,0.0859375,0.2,-0.07525622844696045,2124,-0.006357101257890463,0.0003,0.004541696417447838,0.009395576
1325,533,205,272896,0.004867979121627286,-0.7425324842333794,0.20751953125,0.2,-0.311883807182312,2128,0.05130261182785034,0.0003,0.003909144318555491,0.09651984
1328,534,205,273408,0.009323150268755853,-0.7478694450110197,0.19287109375,0.2,-0.3156207799911499,2132,-0.016148073598742485,0.0003,0.00019269903437280078,0.018185234
1330,535,205,273920,0.003262083831941709,-0.7575599178671837,0.1708984375,0.2,-0.06825447082519531,2136,-0.0038621865678578615,0.0003,9.254374882416982e-06,0.005400452
1333,536,205,274432,-0.0012205623788759112,-0.7600921243429184,0.154296875,0.2,-0.06483495235443115,2140,0.00014584706514142454,0.0003,7.024205493699753e-06,0.013941947
1335,537,205,274944,0.002680908772163093,-0.7472036574035883,0.14013671875,0.2,-0.11560046672821045,2144,0.009469530545175076,0.0003,2.779423330601105e-06,0.013126946
1338,538,205,275456,0.0013364293845370412,-0.7521615047007799,0.1875,0.2,-0.148581862449646,2148,-0.02697121538221836,0.0003,2.6289979568883126e-06,0.007023073
1340,539,205,275968,0.0009405577147845179,-0.779130108654499,0.10546875,0.2,-0.3440655469894409,2152,-0.009320779703557491,0.0003,2.461899949235402e-06,0.006146906
1342,540,205,276480,-0.0014154361560940742,-0.7467349525541067,0.234375,0.2,-0.4876980781555176,2156,-0.01656409353017807,0.0003,1.641897378057422e-06,0.037367597
1345,541,205,276992,0.0026270381058566272,-0.7799552101641893,0.19970703125,0.2,-0.6322206258773804,2160,-0.008012345060706139,0.0003,1.1834907043262177e-06,0.017460942
1347,542,205,277504,0.005334246263373643,-0.7290562000125647,0.31982421875,0.2,-0.48648786544799805,2164,-0.021135807037353516,0.0003,7.108983908210575e-07,0.031080462
1350,543,205,278016,-0.0005173115350771695,-0.7297083605080843,0.1318359375,0.2,-0.7648395299911499,2168,0.004972505383193493,0.0003,6.07442059208374e-07,0.00477533
1352,544,205,278528,-0.0065300590940751135,-0.7531269118189812,0.22119140625,0.2,-0.8984906673431396,2172,-0.010501908138394356,0.0003,8.12867500976644e-07,0.01254086
1355,545,205,279040,-0.009302048711106181,-0.7478503342717886,0.31103515625,0.2,-0.6948013305664062,2176,-0.054592471569776535,0.0003,3.5093107675354673e-07,0.010448443
1357,546,205,279552,-0.006781580974347889,-0.8015029542148113,0.24609375,0.2,-1.1399695873260498,2180,-0.009764028713107109,0.0003,8.600176637507673e-08,0.014675835
1360,547,205,280064,0.002543883543694392,-0.7990216072648764,0.25048828125,0.2,-1.3479030132293701,2184,-0.013075514696538448,0.0003,1.6044404710369164e-07,0.021928735
1362,548,205,280576,4.106288542971015e-05,-0.8094483055174351,0.193359375,0.2,-2.909013509750366,2188,-0.0076368506997823715,0.0003,1.1017467507756784e-07,0.0116010085
1364,549,205,281088,-0.001171019219327718,-0.7734079230576754,0.1904296875,0.2,-5.596766471862793,2192,-0.014252466149628162,0.0003,4.2659641819042804e-08,0.029542765
1367,550,205,281600,-0.0009941280586645007,-0.8028039541095495,0.15478515625,0.2,-3.7659401893615723,2196,-0.0032379701733589172,0.0003,3.3034810484333654e-08,0.006365426
1369,551,205,282112,0.005207143840380013,-0.8114656005054712,0.16015625,0.2,-6.9222211837768555,2200,-0.01694989949464798,0.0003,2.2383021450189666e-08,0.0049415235
1372,552,205,282624,0.005113764142151922,-0.7911640256643295,0.22119140625,0.2,-5.257349014282227,2204,0.007333511020988226,0.0003,2.3571279789136312e-08,0.013704677
1374,553,205,283136,-0.0023818833578843623,-0.7906422484666109,0.2421875,0.2,-12.094842910766602,2208,-0.0030526581685990095,0.0003,2.356979837692119e-08,0.037858993
1377,554,205,283648,0.0020800342317670584,-0.7952204924076796,0.1103515625,0.2,-7.675455093383789,2212,-0.017684563994407654,0.0003,1.3097724751998108e-08,0.0057810866
1379,555,205,284160,0.008324114984134212,-0.780270429328084,0.2412109375,0.2,-12.087837219238281,2216,0.031207282096147537,0.0003,1.2269828791877657e-08,0.025808223
1382,556,205,284672,-0.0033687481482047588,-0.72253985889256,0.12841796875,0.2,-12.319720268249512,2220,-0.01909022592008114,0.0003,1.6705002603423225e-08,0.017714053
1384,557,205,285184,0.0041448277188465,-0.7681101858615875,0.27099609375,0.2,-28.22779655456543,2224,0.002741018310189247,0.0003,1.370607109751898e-08,0.04275608
1386,558,205,285696,0.00047109200386330485,-0.7567150499671698,0.17431640625,0.2,-20.872461318969727,2228,-0.014570441097021103,0.0003,1.6565462168660616e-08,0.022536322
1389,559,205,286208,0.006012718309648335,-0.8167811669409275,0.19140625,0.2,-46.32686996459961,2232,-0.01570791006088257,0.0003,9.391321713347889e-09,0.023530118
1391,560,205,286720,0.002718174655456096,-0.7778608687222004,0.208984375,0.2,-20.30290985107422,2236,0.009430363774299622,0.0003,8.444684687636261e-09,0.023051964
1394,561,206,287232,-0.0031612651073373854,-0.7755209617316723,0.2041015625,0.2,-51.37272262573242,2240,-0.012054192833602428,0.0003,7.853514283340246e-09,0.014678434
1396,562,206,287744,0.003588631225284189,-0.7640314642339945,0.1640625,0.2,-26.228670120239258,2244,0.050970409065485,0.0003,6.597785998097017e-09,0.023384683
1399,563,206,288256,-0.0008916240185499191,-0.7675738986581564,0.171875,0.2,-45.39887619018555,2248,-0.008922390639781952,0.0003,4.762055846874169e-09,0.018018527
1401,564,206,288768,0.002230691025033593,-0.745788985863328,0.115234375,0.2,-41.21381759643555,2252,0.01842046156525612,0.0003,6.612551520235321e-09,0.013443274
1404,565,206,289280,0.001965801988262683,-0.7529918905347586,0.11669921875,0.2,-22.127695083618164,2256,-0.0029193798545747995,0.0003,5.3184202042366735e-09,0.013172939
1406,566,206,289792,0.004024285386549309,-0.7421429380774498,0.17724609375,0.2,-30.681907653808594,2260,0.01647009141743183,0.0003,4.86855536441233e-09,0.017558478
1408,567,206,290304,-0.00106487434823066,-0.7837507203221321,0.138671875,0.2,-12.667866706848145,2264,-0.010038869455456734,0.0003,6.415492158351466e-09,0.007988753
1411,568,206,290816,0.004139322962146252,-0.8113478552550077,0.1376953125,0.2,-35.06348419189453,2268,0.003888582345098257,0.0003,4.460511279780199e-09,0.005268014
1413,569,206,291328,0.0039669881807640195,-0.7787358053028584,0.1357421875,0.2,-5.713782787322998,2272,0.009491274133324623,0.0003,1.0034517480828065e-08,0.012927526
1416,570,206,291840,0.008066035836236551,-0.8168300781399012,0.236328125,0.2,-14.984644889831543,2276,0.03327932581305504,0.0003,1.1128731297604944e-08,0.01834678
1418,571,206,292352,0.0012789085449185222,-0.7508702799677849,0.07666015625,0.2,-33.54286575317383,2280,-0.017659129574894905,0.0003,4.716571924689994e-09,0.005119094
1421,572,206,292864,0.001495170290581882,-0.7399432566016912,0.08935546875,0.2,-35.11071014404297,2284,-0.0070642512291669846,0.0003,8.760639630400746e-09,0.005465051
1423,573,206,293376,0.003810639522271231,-0.7358861286193132,0.11572265625,0.2,-50.631771087646484,2288,-0.009587224572896957,0.0003,3.874546232462972e-09,0.012678743
1426,574,206,293888,0.0027654219302348793,-0.8230676651000977,0.20703125,0.2,-47.417762756347656,2292,-0.007973273284733295,0.0003,2.7017949488783444e-08,0.0087016905
1428,575,206,294400,0.011260181723628193,-0.8119853381067514,0.224609375,0.2,-6.253825664520264,2296,0.012810475192964077,0.0003,2.7900662807889276e-08,0.028697938
1431,576,206,294912,0.0015683393576182425,-0.8375665508210659,0.10888671875,0.2,-113.31690216064453,2300,-0.01761595904827118,0.0003,3.335060211329122e-08,0.009240522
1433,577,206,295424,0.0024290702131111175,-0.8264485131949186,0.17041015625,0.2,-67.41456604003906,2304,-0.011271855793893337,0.0003,2.1949580875091357e-08,0.011308892
1435,578,206,295936,0.0041148518794216216,-0.8526587933301926,0.154296875,0.2,-57.40498733520508,2308,-0.004630337934941053,0.0003,2.3657060588266887e-08,0.016710356
1438,579,206,296448,-0.0034776784013956785,-0.8602913450449705,0.2197265625,0.2,-94.31529998779297,2312,-0.015072537586092949,0.0003,2.974550672441012e-08,0.011171082
1440,580,206,296960,0.004121612757444382,-0.8499547522515059,0.234375,0.2,-66.53823852539062,2316,-0.008567151613533497,0.0003,2.793564393699377e-08,0.021915354
1443,581,206,297472,-0.00180517986882478,-0.8569871913641691,0.1337890625,0.2,-55.46163558959961,2320,-0.016350051388144493,0.0003,2.5623964533538768e-08,0.01035733
1445,582,206,297984,-0.0008026401337701827,-0.851201331242919,0.0986328125,0.2,-9.646783828735352,2324,-0.01101076789200306,0.0003,3.0946394946607114e-08,0.003825131
1448,583,206,298496,-0.00017422842211090028,-0.897232711315155,0.18359375,0.2,-81.74637603759766,2328,-0.023469073697924614,0.0003,2.8121236894662616e-08,0.021629795
1450,584,206,299008,0.0029849769198335707,-0.8956004362553358,0.22216796875,0.2,-14.874353408813477,2332,-0.0064876326359808445,0.0003,3.9521745875958914e-08,0.013607902
1453,585,206,299520,-0.006515241344459355,-0.8320821300148964,0.25439453125,0.2,-36.129539489746094,2336,-0.02125769667327404,0.0003,2.8842700117159836e-08,0.015814064
1455,586,206,300032,-0.000769043224863708,-0.8754952810704708,0.07421875,0.2,-31.258647918701172,2340,-0.01649104803800583,0.0003,3.120543196066805e-08,0.009177297
1457,587,206,300544,0.005387244193116203,-0.9403053913265467,0.19482421875,0.2,-66.6429214477539,2344,-0.005973621271550655,0.0003,2.083151971754571e-08,0.013513615
1460,588,206,301056,0.002825623727403581,-0.9031321760267019,0.2001953125,0.2,-44.484962463378906,2348,-0.018982307985424995,0.0003,2.6699188554468734e-08,0.006411314
1462,589,206,301568,-0.0009729624725878239,-0.8810470327734947,0.09423828125,0.2,-49.615211486816406,2352,-0.014930343255400658,0.0003,2.1190934590409327e-08,0.007229617
1465,590,206,302080,-7.338711293414235e-05,-0.9050628989934921,0.1064453125,0.2,-45.008460998535156,2356,0.005735233426094055,0.0003,1.7421455694721644e-08,0.008516768
1467,591,206,302592,0.0014384696551132947,-0.8648935053497553,0.10400390625,0.2,-48.53312301635742,2360,-0.0026005650870501995,0.0003,2.3145457078710407e-08,0.0054978766
1470,592,206,303104,-0.001991846365854144,-0.8812322001904249,0.083984375,0.2,-66.45266723632812,2364,-0.014139908365905285,0.0003,1.778684347031323e-08,0.0037447943
1472,593,206,303616,-0.0006759273819625378,-0.8940099161118269,0.08154296875,0.2,-53.59921646118164,2368,-0.00861931499093771,0.0003,1.4978655316078004e-08,0.009418321
1475,594,206,304128,0.0029228958883322775,-0.9371651355177164,0.1591796875,0.2,-11.18088150024414,2372,0.003866456914693117,0.0003,1.5251341453637046e-08,0.0058439216
1477,595,206,304640,-0.004345425695646554,-0.9123030975461006,0.12353515625,0.2,-3.7234301567077637,2376,0.0028128139674663544,0.0003,1.654263562245184e-08,0.013044691
1479,596,206,305152,-0.0015358260716311634,-0.9038091171532869,0.0888671875,0.2,-53.67343521118164,2380,-0.015308418311178684,0.0003,1.3623488032132869e-08,0.0074391263
1482,597,206,305664,-0.0020866752311121672,-0.8672022204846144,0.1748046875,0.2,-28.393470764160156,2384,-0.018464496359229088,0.0003,1.2432594176381428e-08,0.009534361
1484,598,206,306176,0.0005132149090059102,-0.8298615533858538,0.1015625,0.2,-41.849998474121094,2388,0.01189041044563055,0.0003,9.422249355739432e-09,0.009866703
1487,599,206,306688,0.0020072479092050344,-0.7994267903268337,0.0986328125,0.2,-63.91254425048828,2392,-0.008989849127829075,0.0003,1.1108697989259397e-08,0.0049459348
1489,600,206,307200,-0.0020683123730123043,-0.7999625876545906,0.1298828125,0.2,-29.546056747436523,2396,-0.00273087527602911,0.0003,4.946124398941265e-09,0.013875196
1492,601,206,307712,0.0006896718987263739,-0.7909225877374411,0.06494140625,0.2,-31.1859130859375,2400,-0.002623233711346984,0.0003,7.546471253450093e-09,0.002879415
1494,602,206,308224,0.0009940038435161114,-0.8024689611047506,0.05224609375,0.2,-30.9598331451416,2404,-0.005514478776603937,0.0003,4.607968971670484e-09,0.0062650805
1497,603,206,308736,0.0005485918081831187,-0.7853798065334558,0.041015625,0.2,-61.726837158203125,2408,-0.01268969476222992,0.0003,7.328729435818193e-09,0.0044621695
1499,604,206,309248,-0.0036958321579732,-0.7881952375173569,0.138671875,0.2,-46.742923736572266,2412,-0.027702683582901955,0.0003,6.0482911387604865e-09,0.014155826
1502,605,206,309760,0.001283020421396941,-0.7705564461648464,0.140625,0.2,-51.69093704223633,2416,-0.01586194895207882,0.0003,6.013755611544713e-09,0.0064838375
1504,606,206,310272,3.714917693287134e-05,-0.8154904730618,0.18017578125,0.2,-2.7299416065216064,2420,0.01121350098401308,0.0003,5.429533211920301e-09,0.011380785
1506,607,206,310784,-0.0023886371636763215,-0.8092316631227732,0.19580078125,0.2,-31.194473266601562,2424,-0.009291212074458599,0.0003,5.80855792284285e-09,0.029052593
1509,608,206,311296,0.005698182299965993,-0.8295817002654076,0.18994140625,0.2,-27.675857543945312,2428,-0.016891514882445335,0.0003,4.696245572977098e-09,0.010195147
1511,609,206,311808,0.0034132931323256344,-0.8050036150962114,0.1484375,0.2,-42.81182098388672,2432,-0.007444125600159168,0.0003,6.411155946406399e-09,0.018238999
1514,610,206,312320,-0.0036195872235111892,-0.8266930468380451,0.12060546875,0.2,-60.938961029052734,2436,-0.012672717683017254,0.0003,8.221802925978405e-09,0.009712853
1516,611,206,312832,0.005401911796070635,-0.7895526513457298,0.17724609375,0.2,-42.9671745300293,2440,-0.006385878659784794,0.0003,4.357271380511785e-09,0.0048833503
1519,612,206,313344,0.0023451317683793604,-0.7834224347025156,0.2119140625,0.2,-43.96969985961914,2444,-0.011928924359381199,0.0003,5.449759470088633e-09,0.028384104
1521,613,206,313856,0.0032126008882187307,-0.7794721946120262,0.189453125,0.2,-43.88668441772461,2448,-0.00788489356637001,0.0003,5.195865966645119e-09,0.019948848
1524,614,206,314368,0.0004700237768702209,-0.8047102708369493,0.0830078125,0.2,-43.61605453491211,2452,-0.020855151116847992,0.0003,7.720862093760217e-09,0.010173968
1526,615,206,314880,-0.0005527680914383382,-0.9353350419551134,0.17822265625,0.2,-34.42871856689453,2456,0.0013707730686292052,0.0003,1.854444831028701e-08,0.02976113
1528,616,206,315392,0.000876090838573873,-0.9657520465552807,0.20263671875,0.2,-22.291433334350586,2460,-0.008265768177807331,0.0003,6.345745172386952e-09,0.022073217
1531,617,206,315904,-0.0018051590595860034,-0.8699866812676191,0.1552734375,0.2,-41.7486572265625,2464,-0.023445209488272667,0.0003,7.857361719598721e-09,0.0063103735
1533,618,206,316416,0.0003436650731600821,-0.8583897426724434,0.154296875,0.2,-49.204105377197266,2468,-0.007813853211700916,0.0003,5.2069850965674735e-09,0.010322146
1536,619,206,316928,0.005914210487389937,-0.8872506879270077,0.22705078125,0.2,-53.514381408691406,2472,0.009089077822864056,0.0003,5.703580302496292e-09,0.011387476
1538,620,206,317440,-0.00015777209773659706,-0.9220384508371353,0.15185546875,0.2,-55.27733612060547,2476,-0.028037747368216515,0.0003,5.630046644167219e-09,0.0090508815
1541,621,206,317952,0.0010673519864212722,-0.8754006288945675,0.21728515625,0.2,-42.48762893676758,2480,-0.018081000074744225,0.0003,1.1376955405539846e-08,0.008860979
1543,622,206,318464,0.002200804650783539,-0.8908313475549221,0.181640625,0.2,-58.41041564941406,2484,-0.01313378568738699,0.0003,5.698333548076473e-09,0.017558372
1546,623,206,318976,0.0032430610444862396,-0.8778516333550215,0.166015625,0.2,-68.54532623291016,2488,-0.008578908629715443,0.0003,6.757029762105571e-09,0.00448383
1548,624,206,319488,0.00485991986352019,-0.8659885209053755,0.126953125,0.2,-39.970176696777344,2492,-0.010883033275604248,0.0003,7.760920180815978e-09,0.010701658
1550,625,206,320000,-0.00048008255544118583,-0.8302329052239656,0.142578125,0.2,-62.4322509765625,2496,-0.006661948747932911,0.0003,8.752040078774392e-09,0.0056733433
1553,626,206,320512,0.0048221560136880726,-0.8342333566397429,0.19189453125,0.2,-74.30367279052734,2500,-0.01674785278737545,0.0003,2.816549687922887e-09,0.020777978
1555,627,206,321024,0.0008585807518102229,-0.9194334801286459,0.15966796875,0.2,-41.93106460571289,2504,-0.026203101500868797,0.0003,4.757984875883303e-09,0.009523809
1558,628,206,321536,0.014211384463123977,-1.0538709089159966,0.1806640625,0.2,-44.778255462646484,2508,-0.005019788164645433,0.0003,4.5192787359593645e-09,0.016157867
1560,629,206,322048,0.006869871140224859,-0.8858696650713682,0.2900390625,0.2,-54.234336853027344,2512,-0.02393958531320095,0.0003,7.803833572406216e-09,0.028023008
1563,630,206,322560,0.0028040604083798826,-0.8997034039348364,0.1640625,0.2,-60.5138053894043,2516,-0.006523976568132639,0.0003,5.507933682064037e-09,0.017338503
1565,631,206,323072,0.0030630563269369304,-0.8983597289770842,0.18408203125,0.2,-57.810150146484375,2520,-0.012947187758982182,0.0003,3.761049791051185e-09,0.013764236
1568,632,206,323584,-0.004048628150485456,-1.0147461723536253,0.40771484375,0.2,-82.54502868652344,2524,-0.053874239325523376,0.0003,2.6210442913288112e-09,0.1371233
1570,633,206,324096,0.0007245607557706535,-0.9328533094376326,0.21240234375,0.2,-92.57176971435547,2528,-0.016040358692407608,0.0003,2.7217456899375492e-08,0.009244833
1572,634,206,324608,0.005158283049240708,-0.9258112274110317,0.29052734375,0.2,-63.828224182128906,2532,0.022615332156419754,0.0003,2.3530741077859574e-08,0.038245313
1575,635,206,325120,0.005476039252243936,-0.9377784635871649,0.232421875,0.2,-57.80699157714844,2536,-0.009147623553872108,0.0003,2.120993058962739e-08,0.0060841884
1577,636,206,325632,-0.0006649379793088883,-0.9009772352874279,0.1904296875,0.2,-50.17903137207031,2540,-0.0151124969124794,0.0003,2.8441146826541086e-08,0.014115036
1580,637,206,326144,0.0017785999807529151,-0.9235271904617548,0.05859375,0.2,-8.31899642944336,2544,-0.0013203899143263698,0.0003,2.3518800990052213e-08,0.005816113
1582,638,206,326656,-0.0012792394554708153,-0.9021255485713482,0.2314453125,0.2,-64.70185852050781,2548,-0.0026345478836447,0.0003,2.1167510771968878e-08,0.023183674
1585,639,206,327168,0.01660695840837434,-0.917933152988553,0.24755859375,0.2,-67.751708984375,2552,0.09318898618221283,0.0003,2.1438430253262197e-08,0.08779852
1587,640,206,327680,0.009834566677454859,-0.8291150592267513,0.23779296875,0.2,-79.59391784667969,2556,0.02796086296439171,0.0003,3.8862441265052894e-08,0.03159765
1590,641,206,328192,-0.004272499558283016,-0.8717654440551996,0.20361328125,0.2,-21.527055740356445,2560,-0.0137793542817235,0.0003,2.9294670078616747e-08,0.013477105
1592,642,206,328704,-0.009109819220611826,-0.8781559988856316,0.2177734375,0.2,-38.764808654785156,2564,-0.024417752400040627,0.0003,2.3696763495895112e-08,0.02129034
1594,643,206,329216,-0.0018908355268649757,-0.9525788594037294,0.21044921875,0.2,-15.779733657836914,2568,-0.0165704358369112,0.0003,2.251608471892652e-08,0.008299369
1597,644,206,329728,0.002147691964637488,-0.9240242205560207,0.185546875,0.2,-110.3775634765625,2572,-0.018647579476237297,0.0003,2.2404654687058212e-08,0.011165122
1599,645,206,330240,0.0022598312934860587,-0.9323489721864462,0.14306640625,0.2,-43.17377853393555,2576,-0.0020473035983741283,0.0003,1.7128943596844692e-08,0.008036539
1602,646,206,330752,-0.0010848713427549228,-0.9020296689122915,0.140625,0.2,-55.79433059692383,2580,-0.010843989439308643,0.0003,1.7519565992385466e-08,0.01547252
1604,647,206,331264,-0.0012204099912196398,-0.9281843453645706,0.11328125,0.2,-82.78199768066406,2584,-0.015818672254681587,0.0003,1.5589542906591092e-08,0.015087624
1607,648,206,331776,-0.00245463551254943,-0.9607200901955366,0.18359375,0.2,-47.41840362548828,2588,-0.023285511881113052,0.0003,1.8732154993816863e-08,0.0207396
1609,649,206,332288,0.0002869549789465964,-0.9498589914292097,0.07080078125,0.2,-69.7151107788086,2592,-0.00753849046304822,0.0003,1.265868629363176e-08,0.005310216
1612,650,206,332800,0.0007368972583208233,-0.934802770614624,0.24267578125,0.2,-83.85128784179688,2596,0.013633468188345432,0.0003,1.559721246602308e-08,0.015434702
1614,651,206,333312,-0.0011602557497099042,-0.8896743729710579,0.10791015625,0.2,-49.38423538208008,2600,-0.004595800302922726,0.0003,1.1667068533505187e-08,0.013781073
1616,652,206,333824,-0.00442784684128128,-0.874580642208457,0.2705078125,0.2,-70.98191833496094,2604,-0.03424232825636864,0.0003,3.8451622962065723e-08,0.02811625
1619,653,206,334336,0.002198573958594352,-0.8810075912624598,0.1650390625,0.2,-42.485416412353516,2608,-0.01275540515780449,0.0003,2.4675561913212185e-08,0.014072729
1621,654,206,334848,0.005553054739721119,-0.833411892876029,0.2119140625,0.2,-36.26747131347656,2612,-0.007887427695095539,0.0003,1.3114074493003613e-08,0.022548493
1624,655,206,335360,0.013867750356439501,-0.8102609775960445,0.30517578125,0.2,-57.430904388427734,2616,-0.011765669099986553,0.0003,1.9884887458854195e-08,0.013105983
1626,656,206,335872,0.0015201213536784053,-0.8204855900257826,0.1845703125,0.2,-68.93097686767578,2620,-0.016321489587426186,0.0003,7.741827155044456e-09,0.016654205
1629,657,206,336384,0.005286686340696178,-0.8463729340583086,0.150390625,0.2,-33.28608703613281,2624,0.007049785926938057,0.0003,5.779990926851886e-09,0.008941447
1631,658,206,336896,0.005618357681669295,-0.8786691538989544,0.17626953125,0.2,-34.245487213134766,2628,-0.005352710839360952,0.0003,1.0478085399334702e-08,0.01564153
1634,659,206,337408,0.006638117600232363,-0.8639905173331499,0.2275390625,0.2,-36.410125732421875,2632,-0.016884325072169304,0.0003,7.001496715730582e-09,0.01293943
1636,660,206,337920,-0.002544564864365384,-0.7910461127758026,0.08935546875,0.2,-42.396549224853516,2636,-0.013528929091989994,0.0003,8.370747012209634e-09,0.0063090534
1638,661,206,338432,-0.002556300110882148,-0.7409740649163723,0.1142578125,0.2,-51.271419525146484,2640,-0.013485983945429325,0.0003,9.13738376628892e-09,0.014977062
1641,662,206,338944,0.0013893243740312755,-0.7784167993813753,0.119140625,0.2,-66.1438980102539,2644,-0.0035571069456636906,0.0003,8.173135487843375e-09,0.011619606
1643,663,206,339456,0.0018286971026100218,-0.7376340068876743,0.10791015625,0.2,-34.41469192504883,2648,0.02703840099275112,0.0003,7.665762101483065e-09,0.016338486
1646,664,206,339968,0.0025046297814697027,-0.7677537463605404,0.1669921875,0.2,-45.616844177246094,2652,0.000662688456941396,0.0003,6.271005215108261e-09,0.019117404
1648,665,206,340480,0.0009204315720126033,-0.7405444290488958,0.17333984375,0.2,-46.09166717529297,2656,0.001622030627913773,0.0003,5.526995729143724e-09,0.012430899
1651,666,206,340992,0.003052231331821531,-0.7430902775377035,0.09375,0.2,-46.2627067565918,2660,-0.010352940298616886,0.0003,3.5215535158089617e-09,0.01105038
1653,667,206,341504,-0.0001403820642735809,-0.8077548537403345,0.11328125,0.2,-41.58312225341797,2664,-0.004136584233492613,0.0003,5.7828500391043924e-09,0.011971771
1656,668,206,342016,0.00149838873767294,-0.7977848444133997,0.15087890625,0.2,-48.197898864746094,2668,-0.009739064611494541,0.0003,6.487606289684589e-08,0.005041211
1658,669,206,342528,0.0016223760030698031,-0.7964156344532967,0.06689453125,0.2,-40.96547317504883,2672,-0.003376393811777234,0.0003,5.189257572257855e-09,0.00498479
1660,670,206,343040,0.002442690951284021,-0.8209818564355373,0.1669921875,0.2,-35.002899169921875,2676,-0.008983932435512543,0.0003,4.425457944545741e-09,0.001935065
1663,671,206,343552,0.0012655793689191341,-0.7962083294987679,0.09326171875,0.2,-33.74037551879883,2680,-0.014790600165724754,0.0003,4.195597496162162e-09,0.011143003
1665,672,206,344064,0.003531642840243876,-0.7454757820814848,0.228515625,0.2,-31.090335845947266,2684,-0.007438735570758581,0.0003,9.307466783403662e-09,0.021669235
1668,673,206,344576,0.0029495586350094527,-0.7192268874496222,0.15380859375,0.2,-34.15229415893555,2688,-0.004323103930801153,0.0003,5.047618430870093e-09,0.007054336
1670,674,206,345088,0.00044257010449655354,-0.6512580867856741,0.09619140625,0.2,-44.823890686035156,2692,-0.012124956585466862,0.0003,3.057911431014748e-09,0.0033141037
1673,675,206,345600,-0.004697110591223463,-0.5928068049252033,0.181640625,0.2,-13.951170921325684,2696,-0.015841079875826836,0.0003,2.8351300751516817e-09,0.009049388
1675,676,206,346112,-0.001391154684824869,-0.5876855775713921,0.16455078125,0.2,-34.20588302612305,2700,-0.013314376585185528,0.0003,3.42255541962988e-09,0.015672186
1678,677,206,346624,-0.006331464013783261,-0.6630539186298847,0.13232421875,0.2,-41.96228790283203,2704,-0.026321284472942352,0.0003,2.401037564950248e-09,0.1231831
1680,678,206,347136,0.00940871104830876,-0.8072604648768902,0.2333984375,0.2,-9.199736595153809,2708,0.003076974768191576,0.0003,3.4688397154702955e-08,0.012644116
1683,679,206,347648,0.008349499781616032,-0.8115672040730715,0.2607421875,0.2,-36.08022689819336,2712,0.0293189138174057,0.0003,2.9638160148337533e-08,0.050316848
1685,680,206,348160,0.009058616909896955,-0.7686669938266277,0.23583984375,0.2,-21.714595794677734,2716,-0.011076361872255802,0.0003,3.278835242204181e-08,0.019098945
1687,681,206,348672,0.002837509149685502,-0.7895719576627016,0.32666015625,0.2,-54.75209045410156,2720,0.06411975622177124,0.0003,2.6559927535085848e-08,0.053031318
1690,682,206,349184,0.0038301749154925346,-0.7108175288885832,0.23974609375,0.2,-64.12627410888672,2724,-0.015767574310302734,0.0003,4.0537473822155334e-08,0.027555995
1692,683,206,349696,0.01690003927797079,-0.6061266055330634,0.3173828125,0.2,-72.73171997070312,2728,-0.005248271394520998,0.0003,3.635825052139552e-08,0.049627036
1695,684,206,350208,0.02579191018594429,-0.7287752944976091,0.37744140625,0.2,-69.3688735961914,2732,-0.01178816333413124,0.0003,2.899720358273683e-08,0.026737012
1697,685,206,350720,0.004067400383064523,-0.8165914565324783,0.21728515625,0.2,-63.87384796142578,2736,-0.01227972749620676,0.0003,6.093187714939496e-07,0.01276112
1700,686,206,351232,0.013425844517769292,-0.8151140883564949,0.3388671875,0.2,-7.795763969421387,2740,0.005719922948628664,0.0003,2.0247331128375734e-07,0.015024544
1702,687,206,351744,-0.003594656736822799,-0.821537571027875,0.20556640625,0.2,-8.019073486328125,2744,-0.01254388876259327,0.0003,1.6094624222251497e-07,0.0060568764
1705,688,206,352256,0.0006940327875781804,-0.8420236110687256,0.0869140625,0.2,-9.937433242797852,2748,-0.004795199725776911,0.0003,2.4255300018483084e-08,0.00859351
1707,689,206,352768,-0.00031102498178370297,-0.8643858656287193,0.09814453125,0.2,-29.75118064880371,2752,-0.007659660652279854,0.0003,3.124220218642115e-08,0.010553465
1709,690,206,353280,0.00021711387671530247,-0.8128319829702377,0.14404296875,0.2,-14.275375366210938,2756,-0.0007874589064158499,0.0003,1.823419332191989e-08,0.014106695
1712,691,206,353792,-0.0009316593059338629,-0.8288568016141653,0.0859375,0.2,-15.725719451904297,2760,-0.012214015237987041,0.0003,1.4502898937340802e-08,0.006505031
1714,692,206,354304,0.001946636737557128,-0.8430700488388538,0.10400390625,0.2,-26.609121322631836,2764,-0.00905256811529398,0.0003,1.3937338450009662e-08,0.0054633473
1717,693,206,354816,-0.0015690341824665666,-0.8470093831419945,0.17626953125,0.2,-54.86814498901367,2768,-0.025136353448033333,0.0003,9.409412179972598e-09,0.01106558
